"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Oct 22, 03:00 am",0,107.169,81.5882,0.141792
"Oct 22, 04:00 am",0,115.392,69.2542,0.666346
"Oct 22, 05:00 am",0,125.739,57.8099,0.698461
"Oct 22, 06:00 am",232.537,139.548,48.008,0.687835
"Oct 22, 07:00 am",262.9,158.143,41.086,0.678693
"Oct 22, 08:00 am",263.581,180.875,38.6465,0.675006
"Oct 22, 09:00 am",276.657,203.394,41.4936,0.679158
"Oct 22, 10:00 am",267.218,221.582,48.7035,0.688559
"Oct 22, 11:00 am",231.541,235.052,58.6749,0.699094
"Oct 22, 12:00 pm",128.093,245.174,70.2148,0.634848
"Oct 22, 01:00 pm",40.0681,253.257,82.5964,0.106733
"Oct 22, 02:00 pm",29.2173,260.243,95.6628,0
"Oct 22, 03:00 pm",16.5111,266.859,108.885,0
"Oct 22, 04:00 pm",0,273.839,122.191,0
"Oct 22, 05:00 pm",0,282.283,135.368,0
"Oct 22, 06:00 pm",0,294.565,148.013,0
"Oct 22, 07:00 pm",0,317.233,158.914,0
"Oct 22, 08:00 pm",0,2.02607,163.842,0
"Oct 22, 09:00 pm",0,45.2183,158.229,0
"Oct 22, 10:00 pm",0,66.7069,147.113,0
"Oct 22, 11:00 pm",0,78.5661,134.411,0
"Oct 23, 12:00 am",0,86.8543,121.223,0
"Oct 23, 01:00 am",0,93.7904,107.93,0
"Oct 23, 02:00 am",0,100.428,94.7385,0
"Oct 23, 03:00 am",0,107.493,81.7339,0.137045
"Oct 23, 04:00 am",0,115.72,69.4286,0.662077
"Oct 23, 05:00 am",0,126.071,58.0234,0.697843
"Oct 23, 06:00 am",313.989,139.862,48.2724,0.687059
"Oct 23, 07:00 am",335.872,158.371,41.4051,0.677657
"Oct 23, 08:00 am",334.029,180.922,38.9978,0.673915
"Oct 23, 09:00 am",333.404,203.253,41.8334,0.678173
"Oct 23, 10:00 am",330.402,221.339,49.0047,0.687782
"Oct 23, 11:00 am",304.735,234.776,58.9356,0.698543
"Oct 23, 12:00 pm",193.472,244.889,70.4425,0.62878
"Oct 23, 01:00 pm",40.2281,252.968,82.798,0.100506
"Oct 23, 02:00 pm",29.8219,259.945,95.8517,0
"Oct 23, 03:00 pm",17.3987,266.54,109.066,0
"Oct 23, 04:00 pm",0,273.482,122.372,0
"Oct 23, 05:00 pm",0,281.864,135.561,0
"Oct 23, 06:00 pm",0,294.054,148.238,0
"Oct 23, 07:00 pm",0,316.701,159.21,0
"Oct 23, 08:00 pm",0,2.18873,164.19,0
"Oct 23, 09:00 pm",0,45.899,158.474,0
"Oct 23, 10:00 pm",0,67.2779,147.279,0
"Oct 23, 11:00 pm",0,79.0219,134.542,0
"Oct 24, 12:00 am",0,87.2401,121.343,0
"Oct 24, 01:00 am",0,94.1366,108.05,0
"Oct 24, 02:00 am",0,100.755,94.8686,0
"Oct 24, 03:00 am",0,107.814,81.8803,0.132295
"Oct 24, 04:00 am",0,116.043,69.6038,0.657754
"Oct 24, 05:00 am",0,126.396,58.2376,0.697222
"Oct 24, 06:00 am",246.811,140.168,48.5368,0.686164
"Oct 24, 07:00 am",269.54,158.591,41.7229,0.676613
"Oct 24, 08:00 am",268.185,180.964,39.3463,0.672815
"Oct 24, 09:00 am",323.066,203.112,42.1697,0.677179
"Oct 24, 10:00 am",318.26,221.098,49.3025,0.686998
"Oct 24, 11:00 am",290.035,234.501,59.1929,0.697986
"Oct 24, 12:00 pm",178.936,244.606,70.667,0.622822
"Oct 24, 01:00 pm",40.3033,252.681,82.9963,0.0945006
"Oct 24, 02:00 pm",29.7835,259.647,96.0366,0
"Oct 24, 03:00 pm",17.2571,266.221,109.242,0
"Oct 24, 04:00 pm",0,273.125,122.547,0
"Oct 24, 05:00 pm",0,281.443,135.748,0
"Oct 24, 06:00 pm",0,293.539,148.457,0
"Oct 24, 07:00 pm",0,316.154,159.5,0
"Oct 24, 08:00 pm",0,2.34729,164.536,0
"Oct 24, 09:00 pm",0,46.5833,158.716,0
"Oct 24, 10:00 pm",0,67.8466,147.443,0
"Oct 24, 11:00 pm",0,79.4743,134.673,0
"Oct 25, 12:00 am",0,87.6223,121.462,0
"Oct 25, 01:00 am",0,94.4791,108.171,0
"Oct 25, 02:00 am",0,101.077,94.9997,0
"Oct 25, 03:00 am",0,108.13,82.027,0.127546
"Oct 25, 04:00 am",0,116.361,69.7801,0.653379
"Oct 25, 05:00 am",0,126.716,58.4525,0.696593
"Oct 25, 06:00 am",276.717,140.466,48.8013,0.685346
"Oct 25, 07:00 am",296.062,158.802,42.0391,0.675562
"Oct 25, 08:00 am",300.116,181.001,39.6916,0.671705
"Oct 25, 09:00 am",299.443,202.97,42.5023,0.676175
"Oct 25, 10:00 am",298.811,220.858,49.5965,0.686206
"Oct 25, 11:00 am",271.597,234.228,59.4466,0.697422
"Oct 25, 12:00 pm",158.034,244.325,70.8876,0.61698
"Oct 25, 01:00 pm",39.8162,252.395,83.1903,0
"Oct 25, 02:00 pm",28.656,259.351,96.2173,0
"Oct 25, 03:00 pm",15.9635,265.904,109.414,0
"Oct 25, 04:00 pm",0,272.769,122.718,0
"Oct 25, 05:00 pm",0,281.022,135.929,0
"Oct 25, 06:00 pm",0,293.018,148.67,0
"Oct 25, 07:00 pm",0,315.591,159.784,0
"Oct 25, 08:00 pm",0,2.50124,164.878,0
"Oct 25, 09:00 pm",0,47.2707,158.955,0
"Oct 25, 10:00 pm",0,68.4125,147.605,0
"Oct 25, 11:00 pm",0,79.923,134.803,0
"Oct 26, 12:00 am",0,88.0007,121.582,0
"Oct 26, 01:00 am",0,94.8179,108.293,0
"Oct 26, 02:00 am",0,101.396,95.1319,0
"Oct 26, 03:00 am",0,108.442,82.1761,0.122799
"Oct 26, 04:00 am",0,116.674,69.9579,0.648972
"Oct 26, 05:00 am",0,127.028,58.6686,0.69596
"Oct 26, 06:00 am",227.456,140.756,49.0657,0.684319
"Oct 26, 07:00 am",262.544,159.005,42.3538,0.674503
"Oct 26, 08:00 am",263.201,181.033,40.0339,0.670588
"Oct 26, 09:00 am",286.118,202.827,42.831,0.675164
"Oct 26, 10:00 am",282.472,220.62,49.8868,0.685407
"Oct 26, 11:00 am",254.135,233.956,59.6965,0.696853
"Oct 26, 12:00 pm",141.643,244.045,71.1043,0.611256
"Oct 26, 01:00 pm",39.7813,252.11,83.3802,0
"Oct 26, 02:00 pm",28.5439,259.056,96.3937,0
"Oct 26, 03:00 pm",15.7988,265.587,109.581,0
"Oct 26, 04:00 pm",0,272.413,122.884,0
"Oct 26, 05:00 pm",0,280.6,136.105,0
"Oct 26, 06:00 pm",0,292.494,148.877,0
"Oct 26, 07:00 pm",0,315.012,160.061,0
"Oct 26, 08:00 pm",0,2.65002,165.217,0
"Oct 26, 09:00 pm",0,47.9608,159.191,0
"Oct 26, 10:00 pm",0,68.9754,147.765,0
"Oct 26, 11:00 pm",0,80.3677,134.933,0
"Oct 27, 12:00 am",0,88.3751,121.703,0
"Oct 27, 01:00 am",0,95.1527,108.416,0
"Oct 27, 02:00 am",0,101.711,95.2651,0
"Oct 27, 03:00 am",0,108.749,82.3259,0.118056
"Oct 27, 04:00 am",0,116.982,70.1367,0.644556
"Oct 27, 05:00 am",0,127.334,58.8851,0.695332
"Oct 27, 06:00 am",262.953,141.038,49.3299,0.683611
"Oct 27, 07:00 am",288.996,159.2,42.6666,0.673438
"Oct 27, 08:00 am",288.037,181.06,40.3728,0.669463
"Oct 27, 09:00 am",288.948,202.684,43.1559,0.674145
"Oct 27, 10:00 am",286.18,220.383,50.1732,0.6846
"Oct 27, 11:00 am",257.025,233.687,59.9427,0.696277
"Oct 27, 12:00 pm",140.946,243.767,71.3176,0.605654
"Oct 27, 01:00 pm",39.8259,251.827,83.567,0
"Oct 27, 02:00 pm",28.7755,258.763,96.5659,0
"Oct 27, 03:00 pm",16.1256,265.272,109.743,0
"Oct 27, 04:00 pm",0,272.058,123.045,0
"Oct 27, 05:00 pm",0,280.178,136.275,0
"Oct 27, 06:00 pm",0,291.965,149.077,0
"Oct 27, 07:00 pm",0,314.418,160.333,0
"Oct 27, 08:00 pm",0,2.79303,165.553,0
"Oct 27, 09:00 pm",0,48.6533,159.424,0
"Oct 27, 10:00 pm",0,69.535,147.924,0
"Oct 27, 11:00 pm",0,80.8084,135.062,0
"Oct 28, 12:00 am",0,88.7456,121.823,0
"Oct 28, 01:00 am",0,95.4835,108.539,0
"Oct 28, 02:00 am",0,102.021,95.3993,0
"Oct 28, 03:00 am",0,109.052,82.4771,0.11332
"Oct 28, 04:00 am",0,117.284,70.3166,0.640089
"Oct 28, 05:00 am",0,127.634,59.1024,0.694691
"Oct 28, 06:00 am",306.385,141.312,49.5938,0.682737
"Oct 28, 07:00 am",322.755,159.387,42.9777,0.672368
"Oct 28, 08:00 am",323.576,181.082,40.7083,0.668331
"Oct 28, 09:00 am",336.504,202.54,43.4767,0.673119
"Oct 28, 10:00 am",334.731,220.148,50.4556,0.683788
"Oct 28, 11:00 am",309.261,233.419,60.1848,0.695696
"Oct 28, 12:00 pm",170.82,243.491,71.5264,0.600211
"Oct 28, 01:00 pm",39.8706,251.546,83.7485,0
"Oct 28, 02:00 pm",28.7174,258.471,96.7337,0
"Oct 28, 03:00 pm",16.0102,264.958,109.901,0
"Oct 28, 04:00 pm",0,271.704,123.2,0
"Oct 28, 05:00 pm",0,279.756,136.44,0
"Oct 28, 06:00 pm",0,291.433,149.271,0
"Oct 28, 07:00 pm",0,313.807,160.597,0
"Oct 28, 08:00 pm",0,2.92961,165.885,0
"Oct 28, 09:00 pm",0,49.3477,159.653,0
"Oct 28, 10:00 pm",0,70.091,148.081,0
"Oct 28, 11:00 pm",0,81.2448,135.19,0
"Oct 29, 12:00 am",0,89.1118,121.944,0
"Oct 29, 01:00 am",0,95.8101,108.663,0
"Oct 29, 02:00 am",0,102.327,95.5345,0
"Oct 29, 03:00 am",0,109.349,82.6289,0.108594
"Oct 29, 04:00 am",0,117.58,70.4973,0.635572
"Oct 29, 05:00 am",0,127.926,59.32,0.694052
"Oct 29, 06:00 am",331.385,141.578,49.8571,0.681861
"Oct 29, 07:00 am",335.085,159.566,43.2867,0.671292
"Oct 29, 08:00 am",330.077,181.099,41.0403,0.667193
"Oct 29, 09:00 am",351.798,202.396,43.7934,0.672086
"Oct 29, 10:00 am",356.588,219.914,50.7338,0.682969
"Oct 29, 11:00 am",341.028,233.153,60.4229,0.69511
"Oct 29, 12:00 pm",217.597,243.216,71.7313,0.594914
"Oct 29, 01:00 pm",39.79,251.266,83.9264,0
"Oct 29, 02:00 pm",29.0205,258.18,96.8969,0
"Oct 29, 03:00 pm",16.0841,264.645,110.054,0
"Oct 29, 04:00 pm",0,271.352,123.35,0
"Oct 29, 05:00 pm",0,279.333,136.598,0
"Oct 29, 06:00 pm",0,290.897,149.458,0
"Oct 29, 07:00 pm",0,313.18,160.855,0
"Oct 29, 08:00 pm",0,3.05903,166.215,0
"Oct 29, 09:00 pm",0,50.0436,159.879,0
"Oct 29, 10:00 pm",0,70.6432,148.236,0
"Oct 29, 11:00 pm",0,81.6767,135.319,0
"Oct 30, 12:00 am",0,89.4736,122.065,0
"Oct 30, 01:00 am",0,96.1324,108.787,0
"Oct 30, 02:00 am",0,102.629,95.6707,0
"Oct 30, 03:00 am",0,109.642,82.7819,0.103879
"Oct 30, 04:00 am",0,117.871,70.6789,0.631006
"Oct 30, 05:00 am",0,128.212,59.538,0.693411
"Oct 30, 06:00 am",351.511,141.836,50.1199,0.680981
"Oct 30, 07:00 am",350.827,159.737,43.5935,0.670213
"Oct 30, 08:00 am",340.769,181.111,41.3687,0.66605
"Oct 30, 09:00 am",336.526,202.25,44.1059,0.671047
"Oct 30, 10:00 am",327.751,219.681,51.0078,0.682144
"Oct 30, 11:00 am",292.248,232.889,60.6567,0.694518
"Oct 30, 12:00 pm",196.071,242.944,71.9319,0.589749
"Oct 30, 01:00 pm",39.8487,250.988,84.0995,0
"Oct 30, 02:00 pm",29.0563,257.891,97.0556,0
"Oct 30, 03:00 pm",16.0857,264.334,110.202,0
"Oct 30, 04:00 pm",0,271,123.495,0
"Oct 30, 05:00 pm",0,278.912,136.751,0
"Oct 30, 06:00 pm",0,290.359,149.638,0
"Oct 30, 07:00 pm",0,312.537,161.106,0
"Oct 30, 08:00 pm",0,3.1805,166.54,0
"Oct 30, 09:00 pm",0,50.7405,160.102,0
"Oct 30, 10:00 pm",0,71.1911,148.39,0
"Oct 30, 11:00 pm",0,82.104,135.447,0
"Oct 31, 12:00 am",0,89.831,122.186,0
"Oct 31, 01:00 am",0,96.4502,108.913,0
"Oct 31, 02:00 am",0,102.926,95.8078,0
"Oct 31, 03:00 am",0,109.93,82.9357,0.0991785
"Oct 31, 04:00 am",0,118.156,70.8613,0.626393
"Oct 31, 05:00 am",0,128.492,59.7563,0.692772
"Oct 31, 06:00 am",269.557,142.086,50.3819,0.6801
"Oct 31, 07:00 am",293.055,159.9,43.898,0.669131
"Oct 31, 08:00 am",292.733,181.119,41.6932,0.664902
"Oct 31, 09:00 am",276.677,202.104,44.4138,0.670002
"Oct 31, 10:00 am",271.633,219.449,51.2772,0.681314
"Oct 31, 11:00 am",242.061,232.627,60.8861,0.693921
"Oct 31, 12:00 pm",117.541,242.673,72.1278,0.584717
"Oct 31, 01:00 pm",39.7224,250.712,84.267,0
"Oct 31, 02:00 pm",28.4281,257.604,97.2097,0
"Oct 31, 03:00 pm",15.587,264.024,110.345,0
"Oct 31, 04:00 pm",0,270.65,123.635,0
"Oct 31, 05:00 pm",0,278.49,136.897,0
"Oct 31, 06:00 pm",0,289.818,149.811,0
"Oct 31, 07:00 pm",0,311.878,161.35,0
"Oct 31, 08:00 pm",0,3.29317,166.862,0
"Oct 31, 09:00 pm",0,51.4379,160.322,0
"Oct 31, 10:00 pm",0,71.7346,148.543,0
"Oct 31, 11:00 pm",0,82.5264,135.574,0
"Nov 1, 12:00 am",0,90.1837,122.308,0
"Nov 1, 01:00 am",0,96.7636,109.039,0
"Nov 1, 02:00 am",0,103.218,95.9459,0
"Nov 1, 03:00 am",0,110.213,83.0915,0.0944951
"Nov 1, 04:00 am",0,118.435,71.0448,0.621734
"Nov 1, 05:00 am",0,128.764,59.9751,0.692158
"Nov 1, 06:00 am",0,142.328,50.6432,0.679001
"Nov 1, 07:00 am",65.8459,160.056,44.2002,0.667773
"Nov 1, 08:00 am",106.322,181.122,42.0139,0.66375
"Nov 1, 09:00 am",117.6,201.958,44.7173,0.668953
"Nov 1, 10:00 am",116.082,219.219,51.5422,0.680478
"Nov 1, 11:00 am",89.0331,232.367,61.111,0.69332
"Nov 1, 12:00 pm",42.6107,242.404,72.3194,0.579823
"Nov 1, 01:00 pm",35.5089,250.438,84.4303,0
"Nov 1, 02:00 pm",24.0242,257.319,97.359,0
"Nov 1, 03:00 pm",11.8447,263.716,110.483,0
"Nov 1, 04:00 pm",0,270.301,123.769,0
"Nov 1, 05:00 pm",0,278.07,137.038,0
"Nov 1, 06:00 pm",0,289.275,149.978,0
"Nov 1, 07:00 pm",0,311.204,161.586,0
"Nov 1, 08:00 pm",0,3.39609,167.18,0
"Nov 1, 09:00 pm",0,52.1354,160.539,0
"Nov 1, 10:00 pm",0,72.2733,148.694,0
"Nov 1, 11:00 pm",0,82.9438,135.702,0
"Nov 2, 12:00 am",0,90.5317,122.43,0
"Nov 2, 01:00 am",0,97.0722,109.166,0
"Nov 2, 02:00 am",0,103.505,96.085,0
"Nov 2, 03:00 am",0,110.491,83.2459,0
"Nov 2, 04:00 am",0,118.708,71.2282,0.61703
"Nov 2, 05:00 am",0,129.029,60.1935,0.691517
"Nov 2, 06:00 am",0,142.562,50.9032,0.678088
"Nov 2, 07:00 am",175.327,160.203,44.4998,0.66666
"Nov 2, 08:00 am",193.545,181.12,42.3307,0.662595
"Nov 2, 09:00 am",235.558,201.81,45.0163,0.667899
"Nov 2, 10:00 am",229.883,218.99,51.8027,0.679638
"Nov 2, 11:00 am",196.814,232.108,61.3317,0.692715
"Nov 2, 12:00 pm",81.973,242.137,72.5068,0.575069
"Nov 2, 01:00 pm",39.875,250.166,84.5902,0
"Nov 2, 02:00 pm",28.7243,257.036,97.5035,0
"Nov 2, 03:00 pm",15.9681,263.411,110.616,0
"Nov 2, 04:00 pm",0,269.954,123.898,0
"Nov 2, 05:00 pm",0,277.651,137.173,0
"Nov 2, 06:00 pm",0,288.73,150.137,0
"Nov 2, 07:00 pm",0,310.515,161.815,0
"Nov 2, 08:00 pm",0,3.48828,167.494,0
"Nov 2, 09:00 pm",0,52.8323,160.753,0
"Nov 2, 10:00 pm",0,72.8068,148.844,0
"Nov 2, 11:00 pm",0,83.3559,135.829,0
"Nov 3, 12:00 am",0,90.8747,122.552,0
"Nov 3, 01:00 am",0,97.3761,109.294,0
"Nov 3, 02:00 am",0,103.788,96.2249,0
"Nov 3, 03:00 am",0,110.763,83.4023,0
"Nov 3, 04:00 am",0,118.976,71.4126,0.612283
"Nov 3, 05:00 am",0,129.287,60.4121,0.690855
"Nov 3, 06:00 am",136.81,142.787,51.1624,0.677209
"Nov 3, 07:00 am",203.092,160.343,44.7969,0.665876
"Nov 3, 08:00 am",209.679,181.114,42.6434,0.661438
"Nov 3, 09:00 am",193.394,201.661,45.3106,0.666841
"Nov 3, 10:00 am",184.322,218.762,52.0585,0.678794
"Nov 3, 11:00 am",150.858,231.852,61.5477,0.692105
"Nov 3, 12:00 pm",46.3049,241.872,72.6895,0.570457
"Nov 3, 01:00 pm",39.4707,249.896,84.7448,0
"Nov 3, 02:00 pm",28.8067,256.754,97.6431,0
"Nov 3, 03:00 pm",16.7244,263.107,110.744,0
"Nov 3, 04:00 pm",0,269.609,124.021,0
"Nov 3, 05:00 pm",0,277.233,137.301,0
"Nov 3, 06:00 pm",0,288.184,150.29,0
"Nov 3, 07:00 pm",0,309.81,162.036,0
"Nov 3, 08:00 pm",0,3.56863,167.804,0
"Nov 3, 09:00 pm",0,53.5283,160.964,0
"Nov 3, 10:00 pm",0,73.335,148.992,0
"Nov 3, 11:00 pm",0,83.7627,135.956,0
"Nov 4, 12:00 am",0,91.2127,122.675,0
"Nov 4, 01:00 am",0,97.675,109.422,0
"Nov 4, 02:00 am",0,104.065,96.3658,0
"Nov 4, 03:00 am",0,111.03,83.5595,0
"Nov 4, 04:00 am",0,119.237,71.5976,0.607496
"Nov 4, 05:00 am",0,129.538,60.6307,0.690209
"Nov 4, 06:00 am",259.521,143.005,51.4204,0.676533
"Nov 4, 07:00 am",280.319,160.475,45.0912,0.664791
"Nov 4, 08:00 am",278.141,181.103,42.9519,0.66028
"Nov 4, 09:00 am",295.922,201.512,45.6001,0.66578
"Nov 4, 10:00 am",294.593,218.536,52.3094,0.677946
"Nov 4, 11:00 am",267.682,231.597,61.7588,0.691492
"Nov 4, 12:00 pm",138.347,241.61,72.8674,0.565991
"Nov 4, 01:00 pm",39.773,249.627,84.8945,0
"Nov 4, 02:00 pm",28.4824,256.475,97.7777,0
"Nov 4, 03:00 pm",15.6366,262.805,110.866,0
"Nov 4, 04:00 pm",0,269.266,124.138,0
"Nov 4, 05:00 pm",0,276.817,137.423,0
"Nov 4, 06:00 pm",0,287.637,150.435,0
"Nov 4, 07:00 pm",0,309.091,162.25,0
"Nov 4, 08:00 pm",0,3.63599,168.111,0
"Nov 4, 09:00 pm",0,54.2226,161.172,0
"Nov 4, 10:00 pm",0,73.8575,149.139,0
"Nov 4, 11:00 pm",0,84.1638,136.083,0
"Nov 5, 12:00 am",0,91.5454,122.799,0
"Nov 5, 01:00 am",0,97.969,109.551,0
"Nov 5, 02:00 am",0,104.338,96.5075,0
"Nov 5, 03:00 am",0,111.291,83.7168,0
"Nov 5, 04:00 am",0,119.492,71.7828,0.602669
"Nov 5, 05:00 am",0,129.782,60.8489,0.689573
"Nov 5, 06:00 am",198.155,143.215,51.6769,0.675545
"Nov 5, 07:00 am",236.756,160.6,45.3825,0.663709
"Nov 5, 08:00 am",240.75,181.087,43.256,0.659121
"Nov 5, 09:00 am",240.53,201.362,45.8845,0.664717
"Nov 5, 10:00 am",238.558,218.31,52.5552,0.677095
"Nov 5, 11:00 am",212.898,231.344,61.965,0.690875
"Nov 5, 12:00 pm",98.3764,241.349,73.0401,0.561674
"Nov 5, 01:00 pm",39.8172,249.361,85.0383,0
"Nov 5, 02:00 pm",28.5713,256.198,97.9073,0
"Nov 5, 03:00 pm",15.7752,262.506,110.984,0
"Nov 5, 04:00 pm",0,268.925,124.25,0
"Nov 5, 05:00 pm",0,276.403,137.539,0
"Nov 5, 06:00 pm",0,287.09,150.573,0
"Nov 5, 07:00 pm",0,308.358,162.455,0
"Nov 5, 08:00 pm",0,3.68909,168.413,0
"Nov 5, 09:00 pm",0,54.9148,161.376,0
"Nov 5, 10:00 pm",0,74.374,149.285,0
"Nov 5, 11:00 pm",0,84.5592,136.21,0
"Nov 6, 12:00 am",0,91.8728,122.923,0
"Nov 6, 01:00 am",0,98.2577,109.681,0
"Nov 6, 02:00 am",0,104.605,96.6502,0
"Nov 6, 03:00 am",0,111.547,83.8758,0
"Nov 6, 04:00 am",0,119.74,71.9688,0.597805
"Nov 6, 05:00 am",0,130.018,61.0671,0.688937
"Nov 6, 06:00 am",281.548,143.417,51.9322,0.674829
"Nov 6, 07:00 am",293.345,160.717,45.6709,0.662629
"Nov 6, 08:00 am",291.018,181.067,43.5558,0.657963
"Nov 6, 09:00 am",295.044,201.211,46.164,0.663652
"Nov 6, 10:00 am",295.784,218.086,52.7961,0.67624
"Nov 6, 11:00 am",271.638,231.093,62.1663,0.690255
"Nov 6, 12:00 pm",143.058,241.09,73.2082,0.557507
"Nov 6, 01:00 pm",39.8309,249.098,85.1778,0
"Nov 6, 02:00 pm",28.5156,255.924,98.0317,0
"Nov 6, 03:00 pm",15.6896,262.209,111.096,0
"Nov 6, 04:00 pm",0,268.587,124.356,0
"Nov 6, 05:00 pm",0,275.991,137.648,0
"Nov 6, 06:00 pm",0,286.543,150.704,0
"Nov 6, 07:00 pm",0,307.611,162.652,0
"Nov 6, 08:00 pm",0,3.72661,168.711,0
"Nov 6, 09:00 pm",0,55.6043,161.578,0
"Nov 6, 10:00 pm",0,74.8842,149.43,0
"Nov 6, 11:00 pm",0,84.9486,136.336,0
"Nov 7, 12:00 am",0,92.1947,123.048,0
"Nov 7, 01:00 am",0,98.5412,109.812,0
"Nov 7, 02:00 am",0,104.867,96.7937,0
"Nov 7, 03:00 am",0,111.797,84.0351,0
"Nov 7, 04:00 am",0,119.982,72.1551,0.592906
"Nov 7, 05:00 am",0,130.248,61.2848,0.688309
"Nov 7, 06:00 am",315.834,143.61,52.1858,0.673962
"Nov 7, 07:00 am",322.845,160.827,45.9562,0.661553
"Nov 7, 08:00 am",320.92,181.042,43.851,0.656807
"Nov 7, 09:00 am",311.442,201.059,46.4384,0.662586
"Nov 7, 10:00 am",316.602,217.863,53.0318,0.675383
"Nov 7, 11:00 am",298.869,230.844,62.3625,0.689632
"Nov 7, 12:00 pm",166.62,240.834,73.3712,0.553493
"Nov 7, 01:00 pm",39.7951,248.836,85.3122,0
"Nov 7, 02:00 pm",28.5556,255.651,98.151,0
"Nov 7, 03:00 pm",15.8304,261.914,111.202,0
"Nov 7, 04:00 pm",0,268.252,124.456,0
"Nov 7, 05:00 pm",0,275.581,137.751,0
"Nov 7, 06:00 pm",0,285.996,150.827,0
"Nov 7, 07:00 pm",0,306.851,162.841,0
"Nov 7, 08:00 pm",0,3.74711,169.005,0
"Nov 7, 09:00 pm",0,56.2904,161.777,0
"Nov 7, 10:00 pm",0,75.3879,149.574,0
"Nov 7, 11:00 pm",0,85.3319,136.463,0
"Nov 8, 12:00 am",0,92.511,123.173,0
"Nov 8, 01:00 am",0,98.8193,109.944,0
"Nov 8, 02:00 am",0,105.123,96.938,0
"Nov 8, 03:00 am",0,112.042,84.194,0
"Nov 8, 04:00 am",0,120.218,72.3412,0.587975
"Nov 8, 05:00 am",0,130.47,61.5019,0.687685
"Nov 8, 06:00 am",279.179,143.796,52.4378,0.6731
"Nov 8, 07:00 am",293.481,160.929,46.2382,0.660482
"Nov 8, 08:00 am",294.624,181.013,44.1416,0.655653
"Nov 8, 09:00 am",298.372,200.906,46.7075,0.66152
"Nov 8, 10:00 am",303.784,217.641,53.2623,0.674525
"Nov 8, 11:00 am",285.99,230.597,62.5536,0.689007
"Nov 8, 12:00 pm",154.779,240.579,73.5292,0.549635
"Nov 8, 01:00 pm",39.8424,248.577,85.4418,0
"Nov 8, 02:00 pm",28.6601,255.381,98.265,0
"Nov 8, 03:00 pm",15.9587,261.622,111.303,0
"Nov 8, 04:00 pm",0,267.919,124.551,0
"Nov 8, 05:00 pm",0,275.175,137.848,0
"Nov 8, 06:00 pm",0,285.451,150.943,0
"Nov 8, 07:00 pm",0,306.079,163.021,0
"Nov 8, 08:00 pm",0,3.74908,169.294,0
"Nov 8, 09:00 pm",0,56.9726,161.974,0
"Nov 8, 10:00 pm",0,75.8846,149.717,0
"Nov 8, 11:00 pm",0,85.7088,136.59,0
"Nov 9, 12:00 am",0,92.8215,123.298,0
"Nov 9, 01:00 am",0,99.0919,110.076,0
"Nov 9, 02:00 am",0,105.374,97.0831,0
"Nov 9, 03:00 am",0,112.28,84.354,0
"Nov 9, 04:00 am",0,120.448,72.5278,0.583012
"Nov 9, 05:00 am",0,130.684,61.7185,0.687067
"Nov 9, 06:00 am",293.58,143.974,52.688,0.672246
"Nov 9, 07:00 am",306.882,161.024,46.517,0.659418
"Nov 9, 08:00 am",308.461,180.979,44.4276,0.654502
"Nov 9, 09:00 am",327.207,200.752,46.9714,0.660454
"Nov 9, 10:00 am",338.126,217.42,53.4874,0.673665
"Nov 9, 11:00 am",113.16,230.352,62.7395,0.688379
"Nov 9, 12:00 pm",78.3938,240.327,73.682,0.545934
"Nov 9, 01:00 pm",39.7287,248.32,85.5662,0
"Nov 9, 02:00 pm",28.5877,255.114,98.3738,0
"Nov 9, 03:00 pm",15.8712,261.333,111.399,0
"Nov 9, 04:00 pm",0,267.589,124.64,0
"Nov 9, 05:00 pm",0,274.771,137.939,0
"Nov 9, 06:00 pm",0,284.907,151.052,0
"Nov 9, 07:00 pm",0,305.296,163.192,0
"Nov 9, 08:00 pm",0,3.73092,169.579,0
"Nov 9, 09:00 pm",0,57.6503,162.167,0
"Nov 9, 10:00 pm",0,76.3741,149.859,0
"Nov 9, 11:00 pm",0,86.0793,136.717,0
"Nov 10, 12:00 am",0,93.1262,123.425,0
"Nov 10, 01:00 am",0,99.3588,110.21,0
"Nov 10, 02:00 am",0,105.619,97.229,0
"Nov 10, 03:00 am",0,112.512,84.5144,0
"Nov 10, 04:00 am",0,120.67,72.7144,0.578022
"Nov 10, 05:00 am",0,130.892,61.9345,0.686458
"Nov 10, 06:00 am",264.984,144.143,52.9364,0.671387
"Nov 10, 07:00 am",275.002,161.112,46.7922,0.657797
"Nov 10, 08:00 am",271.88,180.941,44.7087,0.653357
"Nov 10, 09:00 am",266.797,200.597,47.2298,0.659389
"Nov 10, 10:00 am",263.719,217.201,53.7071,0.672803
"Nov 10, 11:00 am",231.228,230.109,62.9199,0.68775
"Nov 10, 12:00 pm",100.443,240.078,73.8294,0.542393
"Nov 10, 01:00 pm",39.8541,248.066,85.6847,0
"Nov 10, 02:00 pm",28.6543,254.85,98.4772,0
"Nov 10, 03:00 pm",15.9627,261.047,111.489,0
"Nov 10, 04:00 pm",0,267.263,124.723,0
"Nov 10, 05:00 pm",0,274.371,138.023,0
"Nov 10, 06:00 pm",0,284.366,151.153,0
"Nov 10, 07:00 pm",0,304.503,163.355,0
