"Time stamp","System power generated | (kW)","Estimated receiver thermal power TO HTF | (MWt)","Resource beam normal irradiance | (W/m2)","Predicted clear-sky beam normal irradiance | (W/m2)"
"Jul 9, 08:00 pm",110519,0,138,0
"Jul 9, 09:00 pm",112257,0,0,0
"Jul 9, 10:00 pm",113033,0,0,0
"Jul 9, 11:00 pm",113558,0,0,0
"Jul 10, 12:00 am",113723,0,0,0
"Jul 10, 01:00 am",114447,0,0,0
"Jul 10, 02:00 am",114786,0,0,0
"Jul 10, 03:00 am",113672,0,0,0
"Jul 10, 04:00 am",-607.2,0,0,0
"Jul 10, 05:00 am",-607.2,0,0,0
"Jul 10, 06:00 am",-607.2,0,187,0
"Jul 10, 07:00 am",-3914.13,0,584,0
"Jul 10, 08:00 am",88768.4,448.429,761,0
"Jul 10, 09:00 am",104342,550.182,852,0
"Jul 10, 10:00 am",100584,615.925,909,0
"Jul 10, 11:00 am",97792.2,652.481,941,0
"Jul 10, 12:00 pm",95746.6,679.894,961,0
"Jul 10, 01:00 pm",95564.4,677.406,955,0
"Jul 10, 02:00 pm",95418.2,677.182,959,0
"Jul 10, 03:00 pm",95953,655.19,948,0
"Jul 10, 04:00 pm",99414.2,605.079,898,0
"Jul 10, 05:00 pm",101300,544.507,848,0
"Jul 10, 06:00 pm",102179,450.191,766,0
"Jul 10, 07:00 pm",105475,265.586,598,0
"Jul 10, 08:00 pm",111099,0,199,0
"Jul 10, 09:00 pm",112581,0,0,0
"Jul 10, 10:00 pm",113279,0,0,0
"Jul 10, 11:00 pm",113798,0,0,0
"Jul 11, 12:00 am",113970,0,0,0
"Jul 11, 01:00 am",114510,0,0,0
"Jul 11, 02:00 am",114843,0,0,0
"Jul 11, 03:00 am",115085,0,0,0
"Jul 11, 04:00 am",115198,0,0,0
"Jul 11, 05:00 am",45186.5,0,0,0
"Jul 11, 06:00 am",-607.2,0,171,0
"Jul 11, 07:00 am",-3893.16,0,578,0
"Jul 11, 08:00 am",86223.3,440.786,749,0
"Jul 11, 09:00 am",102197,541.958,840,0
"Jul 11, 10:00 am",98350.7,602.046,889,0
"Jul 11, 11:00 am",96485.2,639.089,921,0
"Jul 11, 12:00 pm",95467.2,664.763,938,0
"Jul 11, 01:00 pm",95177.2,661.991,931,0
"Jul 11, 02:00 pm",95030.6,657.48,929,0
"Jul 11, 03:00 pm",95547.5,631.405,912,0
"Jul 11, 04:00 pm",96566.3,594.874,881,0
"Jul 11, 05:00 pm",100360,526.187,819,0
"Jul 11, 06:00 pm",100735,417.139,712,0
"Jul 11, 07:00 pm",102654,221.659,509,0
"Jul 11, 08:00 pm",108738,0,92,0
"Jul 11, 09:00 pm",110803,0,0,0
"Jul 11, 10:00 pm",111791,0,0,0
"Jul 11, 11:00 pm",112233,0,0,0
"Jul 12, 12:00 am",112326,0,0,0
"Jul 12, 01:00 am",112723,0,0,0
"Jul 12, 02:00 am",113026,0,0,0
"Jul 12, 03:00 am",113236,0,0,0
"Jul 12, 04:00 am",113395,0,0,0
"Jul 12, 05:00 am",25796.6,0,0,0
"Jul 12, 06:00 am",-607.2,0,13,0
"Jul 12, 07:00 am",-2811.89,0,320,0
"Jul 12, 08:00 am",36007.3,0,525,0
"Jul 12, 09:00 am",100996,405.07,638,0
"Jul 12, 10:00 am",99126.2,459.134,687,0
"Jul 12, 11:00 am",97970.1,498.139,726,0
"Jul 12, 12:00 pm",97067,522.244,745,0
"Jul 12, 01:00 pm",96180.6,549.381,779,0
"Jul 12, 02:00 pm",96058.8,538.588,768,0
"Jul 12, 03:00 pm",96491.5,506.794,740,0
"Jul 12, 04:00 pm",97576.2,431.053,650,0
"Jul 12, 05:00 pm",98667.9,355.572,568,0
"Jul 12, 06:00 pm",100019,239.939,430,0
"Jul 12, 07:00 pm",103256,0,214,0
"Jul 12, 08:00 pm",106129,0,2,0
"Jul 12, 09:00 pm",107955,0,0,0
"Jul 12, 10:00 pm",108669,0,0,0
"Jul 12, 11:00 pm",108829,0,0,0
"Jul 13, 12:00 am",40374.5,0,0,0
"Jul 13, 01:00 am",-607.2,0,0,0
"Jul 13, 02:00 am",-607.2,0,0,0
"Jul 13, 03:00 am",-607.2,0,0,0
"Jul 13, 04:00 am",-607.2,0,0,0
"Jul 13, 05:00 am",-607.2,0,0,0
"Jul 13, 06:00 am",-607.2,0,4,0
"Jul 13, 07:00 am",-2397.07,0,255,0
"Jul 13, 08:00 am",18929.8,0,483,0
"Jul 13, 09:00 am",100159,395.632,625,0
"Jul 13, 10:00 am",98448,481.026,720,0
"Jul 13, 11:00 am",97024.9,539.018,786,0
"Jul 13, 12:00 pm",95907.9,580.105,828,0
"Jul 13, 01:00 pm",95547.9,585.97,834,0
"Jul 13, 02:00 pm",95529,583.531,835,0
"Jul 13, 03:00 pm",96114.4,557.318,815,0
"Jul 13, 04:00 pm",97069.6,511.32,767,0
"Jul 13, 05:00 pm",98342.9,441.013,696,0
"Jul 13, 06:00 pm",99922.7,332.235,578,0
"Jul 13, 07:00 pm",103551,0,367,0
"Jul 13, 08:00 pm",107448,0,26,0
"Jul 13, 09:00 pm",109166,0,0,0
"Jul 13, 10:00 pm",110173,0,0,0
"Jul 13, 11:00 pm",110792,0,0,0
"Jul 14, 12:00 am",111004,0,0,0
"Jul 14, 01:00 am",111300,0,0,0
"Jul 14, 02:00 am",9587.49,0,0,0
"Jul 14, 03:00 am",-607.2,0,0,0
"Jul 14, 04:00 am",-607.2,0,0,0
"Jul 14, 05:00 am",-607.2,0,0,0
"Jul 14, 06:00 am",-607.2,0,30,0
"Jul 14, 07:00 am",-3303.87,0,396,0
"Jul 14, 08:00 am",48254.1,0,605,0
"Jul 14, 09:00 am",99724.2,460.32,720,0
"Jul 14, 10:00 am",98148.5,528.55,786,0
"Jul 14, 11:00 am",96962.6,567.755,824,0
"Jul 14, 12:00 pm",96048.6,593.868,845,0
"Jul 14, 01:00 pm",95759.9,594.643,844,0
"Jul 14, 02:00 pm",95876.3,585.165,836,0
"Jul 14, 03:00 pm",96528.2,556.735,814,0
"Jul 14, 04:00 pm",97530.4,513.002,771,0
"Jul 14, 05:00 pm",98920.8,441.107,699,0
"Jul 14, 06:00 pm",100514,332.749,583,0
"Jul 14, 07:00 pm",105119,0,375,0
"Jul 14, 08:00 pm",108693,0,28,0
"Jul 14, 09:00 pm",110770,0,0,0
"Jul 14, 10:00 pm",111733,0,0,0
"Jul 14, 11:00 pm",112345,0,0,0
"Jul 15, 12:00 am",112594,0,0,0
"Jul 15, 01:00 am",113092,0,0,0
"Jul 15, 02:00 am",106801,0,0,0
"Jul 15, 03:00 am",-607.2,0,0,0
"Jul 15, 04:00 am",-607.2,0,0,0
"Jul 15, 05:00 am",-607.2,0,0,0
"Jul 15, 06:00 am",-607.2,0,34,0
"Jul 15, 07:00 am",-3390.62,0,415,0
"Jul 15, 08:00 am",53524.9,362.798,627,0
"Jul 15, 09:00 am",103448,471.396,738,0
"Jul 15, 10:00 am",99644.9,539.479,803,0
"Jul 15, 11:00 am",97749,576.947,838,0
"Jul 15, 12:00 pm",96889.9,601.882,857,0
"Jul 15, 01:00 pm",96776.8,592.173,841,0
"Jul 15, 02:00 pm",96539.7,597.277,852,0
"Jul 15, 03:00 pm",97011,573.292,836,0
"Jul 15, 04:00 pm",97819.3,532.472,797,0
"Jul 15, 05:00 pm",98919.5,469.731,740,0
"Jul 15, 06:00 pm",100387,367.607,638,0
"Jul 15, 07:00 pm",103358,182.623,438,0
"Jul 15, 08:00 pm",108624,0,53,0
"Jul 15, 09:00 pm",110758,0,0,0
"Jul 15, 10:00 pm",111871,0,0,0
"Jul 15, 11:00 pm",112675,0,0,0
"Jul 16, 12:00 am",112987,0,0,0
"Jul 16, 01:00 am",113647,0,0,0
"Jul 16, 02:00 am",113874,0,0,0
"Jul 16, 03:00 am",113990,0,0,0
"Jul 16, 04:00 am",7240.52,0,0,0
"Jul 16, 05:00 am",-607.2,0,0,0
"Jul 16, 06:00 am",-607.2,0,39,0
"Jul 16, 07:00 am",-3375.86,0,411,0
"Jul 16, 08:00 am",52126.9,350.324,607,0
"Jul 16, 09:00 am",104382,453.105,710,0
"Jul 16, 10:00 am",100666,519.448,773,0
"Jul 16, 11:00 am",98084.4,560.688,813,0
"Jul 16, 12:00 pm",97024.7,589.375,837,0
"Jul 16, 01:00 pm",96683.2,585.245,828,0
"Jul 16, 02:00 pm",96603.7,573.554,816,0
"Jul 16, 03:00 pm",97062.8,538.61,784,0
"Jul 16, 04:00 pm",97866.1,488.315,731,0
"Jul 16, 05:00 pm",99035.8,408.306,646,0
"Jul 16, 06:00 pm",100449,288.567,509,0
"Jul 16, 07:00 pm",103689,0,278,0
"Jul 16, 08:00 pm",107092,0,5,0
"Jul 16, 09:00 pm",109106,0,0,0
"Jul 16, 10:00 pm",110516,0,0,0
"Jul 16, 11:00 pm",111413,0,0,0
"Jul 17, 12:00 am",111751,0,0,0
"Jul 17, 01:00 am",112414,0,0,0
"Jul 17, 02:00 am",32024.3,0,0,0
"Jul 17, 03:00 am",-607.2,0,0,0
"Jul 17, 04:00 am",-607.2,0,0,0
"Jul 17, 05:00 am",-607.2,0,0,0
"Jul 17, 06:00 am",-607.2,0,0,0
"Jul 17, 07:00 am",-1642.97,0,131,0
"Jul 17, 08:00 am",-2339.46,0,217,0
"Jul 17, 09:00 am",-1262.5,0,265,0
"Jul 17, 10:00 am",-4462.43,0,507,0
"Jul 17, 11:00 am",-823.957,0,202,0
"Jul 17, 12:00 pm",27902.3,0,415,0
"Jul 17, 01:00 pm",100426,333.941,489,0
"Jul 17, 02:00 pm",100505,278.475,416,0
"Jul 17, 03:00 pm",100433,291.424,442,0
"Jul 17, 04:00 pm",95849.5,246.314,388,0
"Jul 17, 05:00 pm",78091.5,235.938,390,0
"Jul 17, 06:00 pm",60822.8,199.927,365,0
"Jul 17, 07:00 pm",-818.16,0,172,0
"Jul 17, 08:00 pm",-607.2,0,1,0
"Jul 17, 09:00 pm",-607.2,0,0,0
"Jul 17, 10:00 pm",-607.2,0,0,0
"Jul 17, 11:00 pm",-607.2,0,0,0
"Jul 18, 12:00 am",-607.2,0,0,0
"Jul 18, 01:00 am",-607.2,0,0,0
"Jul 18, 02:00 am",-607.2,0,0,0
"Jul 18, 03:00 am",-607.2,0,0,0
"Jul 18, 04:00 am",-607.2,0,0,0
"Jul 18, 05:00 am",-607.2,0,0,0
"Jul 18, 06:00 am",-607.2,0,0,0
"Jul 18, 07:00 am",-607.2,0,2,0
"Jul 18, 08:00 am",-607.2,0,62,0
"Jul 18, 09:00 am",-4411.85,0,521,0
"Jul 18, 10:00 am",-1657.38,0,251,0
"Jul 18, 11:00 am",42475.8,0,670,0
"Jul 18, 12:00 pm",98800.7,496.235,713,0
"Jul 18, 01:00 pm",100078,333.856,492,0
"Jul 18, 02:00 pm",98255.8,498.534,720,0
"Jul 18, 03:00 pm",100190,239.646,377,0
"Jul 18, 04:00 pm",99758.6,399.751,613,0
"Jul 18, 05:00 pm",100834,324.186,529,0
"Jul 18, 06:00 pm",102468,212.909,395,0
"Jul 18, 07:00 pm",105696,0,187,0
"Jul 18, 08:00 pm",107899,0,1,0
"Jul 18, 09:00 pm",8675.55,0,0,0
"Jul 18, 10:00 pm",-607.2,0,0,0
"Jul 18, 11:00 pm",-607.2,0,0,0
"Jul 19, 12:00 am",-607.2,0,0,0
"Jul 19, 01:00 am",-607.2,0,0,0
"Jul 19, 02:00 am",-607.2,0,0,0
"Jul 19, 03:00 am",-607.2,0,0,0
"Jul 19, 04:00 am",-607.2,0,0,0
"Jul 19, 05:00 am",-607.2,0,0,0
"Jul 19, 06:00 am",-607.2,0,28,0
"Jul 19, 07:00 am",-3430.17,0,440,0
"Jul 19, 08:00 am",58626.6,388.124,670,0
"Jul 19, 09:00 am",104760,506.303,790,0
"Jul 19, 10:00 am",101498,579.015,859,0
"Jul 19, 11:00 am",98784.1,621.903,900,0
"Jul 19, 12:00 pm",96601.1,649.892,923,0
"Jul 19, 01:00 pm",95971,665.506,941,0
"Jul 19, 02:00 pm",96018.6,660.56,940,0
"Jul 19, 03:00 pm",96584,637.713,927,0
"Jul 19, 04:00 pm",97957.5,575.342,860,0
"Jul 19, 05:00 pm",100419,508.044,799,0
"Jul 19, 06:00 pm",103164,401.08,695,0
"Jul 19, 07:00 pm",105527,210.099,502,0
"Jul 19, 08:00 pm",109676,0,92,0
"Jul 19, 09:00 pm",111073,0,0,0
"Jul 19, 10:00 pm",111941,0,0,0
"Jul 19, 11:00 pm",112603,0,0,0
"Jul 20, 12:00 am",112860,0,0,0
"Jul 20, 01:00 am",113684,0,0,0
"Jul 20, 02:00 am",114066,0,0,0
"Jul 20, 03:00 am",114385,0,0,0
"Jul 20, 04:00 am",114589,0,0,0
"Jul 20, 05:00 am",21944.5,0,0,0
"Jul 20, 06:00 am",-607.2,0,76,0
"Jul 20, 07:00 am",-3590.11,0,506,0
"Jul 20, 08:00 am",70207.5,405.696,701,0
"Jul 20, 09:00 am",106607,517.661,808,0
"Jul 20, 10:00 am",103881,587.153,871,0
"Jul 20, 11:00 am",101416,629.111,910,0
"Jul 20, 12:00 pm",99013.8,659.862,936,0
"Jul 20, 01:00 pm",97440.4,670.711,947,0
"Jul 20, 02:00 pm",96866.3,664.673,944,0
"Jul 20, 03:00 pm",97242.7,639.985,928,0
"Jul 20, 04:00 pm",98530.9,598.974,891,0
"Jul 20, 05:00 pm",102890,534.025,835,0
"Jul 20, 06:00 pm",104755,429.367,739,0
"Jul 20, 07:00 pm",106913,236.284,558,0
"Jul 20, 08:00 pm",111180,0,133,0
"Jul 20, 09:00 pm",112525,0,0,0
"Jul 20, 10:00 pm",113170,0,0,0
"Jul 20, 11:00 pm",113752,0,0,0
"Jul 21, 12:00 am",114028,0,0,0
"Jul 21, 01:00 am",115066,0,0,0
"Jul 21, 02:00 am",115485,0,0,0
"Jul 21, 03:00 am",115751,0,0,0
"Jul 21, 04:00 am",115859,0,0,0
"Jul 21, 05:00 am",33061.9,0,0,0
"Jul 21, 06:00 am",-607.2,0,86,0
"Jul 21, 07:00 am",-3621.26,0,518,0
"Jul 21, 08:00 am",72939.6,415.046,716,0
"Jul 21, 09:00 am",107502,525.879,820,0
"Jul 21, 10:00 am",104482,589.113,874,0
"Jul 21, 11:00 am",101986,631.191,913,0
"Jul 21, 12:00 pm",99946.5,657.45,933,0
"Jul 21, 01:00 pm",98540.3,670.769,947,0
"Jul 21, 02:00 pm",98042,662.81,941,0
"Jul 21, 03:00 pm",98514.5,634.331,919,0
"Jul 21, 04:00 pm",99900.1,574.512,855,0
"Jul 21, 05:00 pm",103350,509.249,797,0
"Jul 21, 06:00 pm",105197,403.855,697,0
"Jul 21, 07:00 pm",107920,209.959,504,0
"Jul 21, 08:00 pm",112364,0,91,0
"Jul 21, 09:00 pm",113730,0,0,0
"Jul 21, 10:00 pm",114323,0,0,0
"Jul 21, 11:00 pm",114758,0,0,0
"Jul 22, 12:00 am",114931,0,0,0
"Jul 22, 01:00 am",115463,0,0,0
"Jul 22, 02:00 am",115634,0,0,0
"Jul 22, 03:00 am",115679,0,0,0
"Jul 22, 04:00 am",115677,0,0,0
"Jul 22, 05:00 am",21902.3,0,0,0
"Jul 22, 06:00 am",-607.2,0,90,0
"Jul 22, 07:00 am",-3632.19,0,525,0
"Jul 22, 08:00 am",72666,417.902,721,0
"Jul 22, 09:00 am",105322,529.01,824,0
"Jul 22, 10:00 am",101638,599.98,888,0
"Jul 22, 11:00 am",98771.2,640.494,924,0
"Jul 22, 12:00 pm",96688.2,667.479,945,0
"Jul 22, 01:00 pm",96300.1,657.298,927,0
"Jul 22, 02:00 pm",96180.3,655,929,0
"Jul 22, 03:00 pm",96625.3,633.591,917,0
"Jul 22, 04:00 pm",97506.9,594.442,883,0
"Jul 22, 05:00 pm",101161,531.303,830,0
"Jul 22, 06:00 pm",102682,426.314,734,0
"Jul 22, 07:00 pm",105817,228.563,546,0
"Jul 22, 08:00 pm",110986,0,111,0
"Jul 22, 09:00 pm",112614,0,0,0
"Jul 22, 10:00 pm",113426,0,0,0
"Jul 22, 11:00 pm",113989,0,0,0
"Jul 23, 12:00 am",114254,0,0,0
"Jul 23, 01:00 am",114804,0,0,0
"Jul 23, 02:00 am",115072,0,0,0
"Jul 23, 03:00 am",115260,0,0,0
"Jul 23, 04:00 am",115415,0,0,0
"Jul 23, 05:00 am",29486.4,0,0,0
"Jul 23, 06:00 am",-607.2,0,0,0
"Jul 23, 07:00 am",-3665.17,0,540,0
"Jul 23, 08:00 am",74144.8,426.141,736,0
"Jul 23, 09:00 am",103963,537.268,837,0
"Jul 23, 10:00 am",99919.8,605.507,896,0
"Jul 23, 11:00 am",96593,648.499,935,0
"Jul 23, 12:00 pm",95489.5,675.224,955,0
"Jul 23, 01:00 pm",95059.5,679.394,956,0
"Jul 23, 02:00 pm",95015.5,673.801,954,0
"Jul 23, 03:00 pm",95557.3,649.822,939,0
"Jul 23, 04:00 pm",97948.6,612.242,908,0
"Jul 23, 05:00 pm",100783,547.587,854,0
"Jul 23, 06:00 pm",101169,441.839,759,0
"Jul 23, 07:00 pm",104085,241.027,574,0
"Jul 23, 08:00 pm",109833,0,132,0
"Jul 23, 09:00 pm",111394,0,0,0
"Jul 23, 10:00 pm",111995,0,0,0
"Jul 23, 11:00 pm",112429,0,0,0
"Jul 24, 12:00 am",112645,0,0,0
"Jul 24, 01:00 am",113142,0,0,0
"Jul 24, 02:00 am",113370,0,0,0
"Jul 24, 03:00 am",113620,0,0,0
"Jul 24, 04:00 am",113870,0,0,0
"Jul 24, 05:00 am",34063.1,0,0,0
"Jul 24, 06:00 am",-607.2,0,0,0
"Jul 24, 07:00 am",-3389.66,0,442,0
"Jul 24, 08:00 am",53010.2,370.865,650,0
"Jul 24, 09:00 am",101763,490.93,771,0
"Jul 24, 10:00 am",98138.8,569.423,847,0
"Jul 24, 11:00 am",96752.6,618.287,895,0
"Jul 24, 12:00 pm",95658.8,651.734,925,0
"Jul 24, 01:00 pm",95525.2,645.622,912,0
"Jul 24, 02:00 pm",95543.5,638.656,908,0
"Jul 24, 03:00 pm",96030.7,614.79,892,0
"Jul 24, 04:00 pm",96706.1,582.941,868,0
"Jul 24, 05:00 pm",97985.2,518.084,812,0
"Jul 24, 06:00 pm",100762,410.757,711,0
"Jul 24, 07:00 pm",102601,208.079,507,0
"Jul 24, 08:00 pm",108039,0,59,0
"Jul 24, 09:00 pm",109528,0,0,0
"Jul 24, 10:00 pm",110392,0,0,0
"Jul 24, 11:00 pm",111263,0,0,0
"Jul 25, 12:00 am",111652,0,0,0
"Jul 25, 01:00 am",112724,0,0,0
"Jul 25, 02:00 am",113199,0,0,0
"Jul 25, 03:00 am",113563,0,0,0
"Jul 25, 04:00 am",113707,0,0,0
"Jul 25, 05:00 am",20707.3,0,0,0
"Jul 25, 06:00 am",-607.2,0,0,0
"Jul 25, 07:00 am",-3515.58,0,492,0
"Jul 25, 08:00 am",62109.9,404.608,703,0
"Jul 25, 09:00 am",99701.9,521.811,815,0
"Jul 25, 10:00 am",97380.5,592.949,879,0
"Jul 25, 11:00 am",96015,638.414,921,0
"Jul 25, 12:00 pm",94995.8,664.769,941,0
"Jul 25, 01:00 pm",96012.5,608.114,859,0
"Jul 25, 02:00 pm",96055.4,598.483,851,0
"Jul 25, 03:00 pm",96590.2,571.055,829,0
"Jul 25, 04:00 pm",97532.8,525.216,784,0
"Jul 25, 05:00 pm",98799.5,452.122,712,0
"Jul 25, 06:00 pm",100411,339.454,595,0
"Jul 25, 07:00 pm",105064,0,381,0
"Jul 25, 08:00 pm",108678,0,18,0
"Jul 25, 09:00 pm",110634,0,0,0
"Jul 25, 10:00 pm",111839,0,0,0
"Jul 25, 11:00 pm",112594,0,0,0
"Jul 26, 12:00 am",112856,0,0,0
"Jul 26, 01:00 am",113597,0,0,0
"Jul 26, 02:00 am",113938,0,0,0
"Jul 26, 03:00 am",114162,0,0,0
"Jul 26, 04:00 am",21809.5,0,0,0
"Jul 26, 05:00 am",-607.2,0,0,0
"Jul 26, 06:00 am",-607.2,0,0,0
"Jul 26, 07:00 am",-3299.18,0,424,0
"Jul 26, 08:00 am",50646.8,0,628,0
"Jul 26, 09:00 am",105648,468.419,736,0
"Jul 26, 10:00 am",102399,534.864,797,0
"Jul 26, 11:00 am",99398.1,573.457,832,0
"Jul 26, 12:00 pm",97465.2,600.464,855,0
"Jul 26, 01:00 pm",97593.4,575.776,817,0
"Jul 26, 02:00 pm",97462.6,572.743,818,0
"Jul 26, 03:00 pm",97752.4,552.481,805,0
"Jul 26, 04:00 pm",98455.8,511.379,766,0
"Jul 26, 05:00 pm",99557.3,442.131,699,0
"Jul 26, 06:00 pm",100994,329.339,581,0
"Jul 26, 07:00 pm",106671,0,371,0
"Jul 26, 08:00 pm",109696,0,31,0
"Jul 26, 09:00 pm",111280,0,0,0
"Jul 26, 10:00 pm",112269,0,0,0
"Jul 26, 11:00 pm",112904,0,0,0
"Jul 27, 12:00 am",113188,0,0,0
"Jul 27, 01:00 am",113696,0,0,0
"Jul 27, 02:00 am",103559,0,0,0
"Jul 27, 03:00 am",-607.2,0,0,0
"Jul 27, 04:00 am",-607.2,0,0,0
"Jul 27, 05:00 am",-607.2,0,0,0
"Jul 27, 06:00 am",-607.2,0,0,0
"Jul 27, 07:00 am",-3023.01,0,382,0
"Jul 27, 08:00 am",43766.9,0,600,0
"Jul 27, 09:00 am",104754,458.263,722,0
"Jul 27, 10:00 am",101630,528.781,790,0
"Jul 27, 11:00 am",98805.7,571.279,831,0
"Jul 27, 12:00 pm",97456.2,595.731,851,0
"Jul 27, 01:00 pm",96949.3,605.843,860,0
"Jul 27, 02:00 pm",96801.6,602.531,861,0
"Jul 27, 03:00 pm",97217.4,579.008,844,0
"Jul 27, 04:00 pm",97775.5,554.425,829,0
"Jul 27, 05:00 pm",99022.7,488.897,770,0
"Jul 27, 06:00 pm",100589,381.562,667,0
"Jul 27, 07:00 pm",104727,188.758,476,0
"Jul 27, 08:00 pm",109646,0,0,0
"Jul 27, 09:00 pm",111356,0,0,0
"Jul 27, 10:00 pm",112214,0,0,0
"Jul 27, 11:00 pm",112684,0,0,0
"Jul 28, 12:00 am",112879,0,0,0
"Jul 28, 01:00 am",113390,0,0,0
"Jul 28, 02:00 am",113579,0,0,0
"Jul 28, 03:00 am",113715,0,0,0
"Jul 28, 04:00 am",13948.7,0,0,0
"Jul 28, 05:00 am",-607.2,0,0,0
"Jul 28, 06:00 am",-607.2,0,0,0
"Jul 28, 07:00 am",-3548.76,0,514,0
"Jul 28, 08:00 am",65308.4,416.269,724,0
"Jul 28, 09:00 am",100740,534.697,834,0
"Jul 28, 10:00 am",97315,596.575,884,0
"Jul 28, 11:00 am",95825.2,639.725,923,0
"Jul 28, 12:00 pm",94776.2,666.854,945,0
"Jul 28, 01:00 pm",93982.9,686.399,966,0
"Jul 28, 02:00 pm",94056.2,678.135,961,0
"Jul 28, 03:00 pm",94681.2,653.472,944,0
"Jul 28, 04:00 pm",96880.2,574.529,855,0
"Jul 28, 05:00 pm",100121,506.926,795,0
"Jul 28, 06:00 pm",100608,393.812,686,0
"Jul 28, 07:00 pm",102557,186.947,474,0
"Jul 28, 08:00 pm",108450,0,0,0
"Jul 28, 09:00 pm",110309,0,0,0
"Jul 28, 10:00 pm",111190,0,0,0
"Jul 28, 11:00 pm",111863,0,0,0
"Jul 29, 12:00 am",112162,0,0,0
"Jul 29, 01:00 am",112931,0,0,0
"Jul 29, 02:00 am",113332,0,0,0
"Jul 29, 03:00 am",113736,0,0,0
"Jul 29, 04:00 am",114013,0,0,0
"Jul 29, 05:00 am",13218.9,0,0,0
"Jul 29, 06:00 am",-607.2,0,0,0
"Jul 29, 07:00 am",-2824.75,0,356,0
"Jul 29, 08:00 am",38042.3,0,580,0
"Jul 29, 09:00 am",102354,441.551,696,0
"Jul 29, 10:00 am",98886.3,510.093,762,0
"Jul 29, 11:00 am",97707.1,550.112,800,0
"Jul 29, 12:00 pm",96869.5,574.895,821,0
"Jul 29, 01:00 pm",95632.6,623.592,882,0
"Jul 29, 02:00 pm",95667.2,616.337,878,0
"Jul 29, 03:00 pm",96184.3,591.746,859,0
"Jul 29, 04:00 pm",97212.1,540.508,807,0
"Jul 29, 05:00 pm",98503.4,469.934,740,0
"Jul 29, 06:00 pm",100167,353.347,621,0
"Jul 29, 07:00 pm",104705,0,393,0
"Jul 29, 08:00 pm",108270,0,0,0
"Jul 29, 09:00 pm",110025,0,0,0
"Jul 29, 10:00 pm",110837,0,0,0
"Jul 29, 11:00 pm",111377,0,0,0
"Jul 30, 12:00 am",111599,0,0,0
"Jul 30, 01:00 am",112126,0,0,0
"Jul 30, 02:00 am",112322,0,0,0
"Jul 30, 03:00 am",12403.2,0,0,0
"Jul 30, 04:00 am",-607.2,0,0,0
"Jul 30, 05:00 am",-607.2,0,0,0
"Jul 30, 06:00 am",-607.2,0,0,0
"Jul 30, 07:00 am",-2680.87,0,333,0
"Jul 30, 08:00 am",34004.6,0,580,0
"Jul 30, 09:00 am",102211,454.172,715,0
"Jul 30, 10:00 am",98784.8,530.647,791,0
"Jul 30, 11:00 am",97357.5,582.83,845,0
"Jul 30, 12:00 pm",96307.8,614.509,875,0
"Jul 30, 01:00 pm",95709.3,630.674,892,0
"Jul 30, 02:00 pm",95719.2,624.931,891,0
"Jul 30, 03:00 pm",96192.5,601.925,875,0
"Jul 30, 04:00 pm",97075.5,561.381,839,0
"Jul 30, 05:00 pm",98378,493.081,777,0
"Jul 30, 06:00 pm",100100,376.813,662,0
"Jul 30, 07:00 pm",102903,168.903,441,0
"Jul 30, 08:00 pm",108049,0,0,0
"Jul 30, 09:00 pm",109777,0,0,0
"Jul 30, 10:00 pm",110913,0,0,0
"Jul 30, 11:00 pm",111737,0,0,0
"Jul 31, 12:00 am",112098,0,0,0
"Jul 31, 01:00 am",113092,0,0,0
"Jul 31, 02:00 am",113517,0,0,0
"Jul 31, 03:00 am",113875,0,0,0
"Jul 31, 04:00 am",43229.3,0,0,0
"Jul 31, 05:00 am",-607.2,0,0,0
"Jul 31, 06:00 am",-607.2,0,0,0
"Jul 31, 07:00 am",-3265.45,0,434,0
"Jul 31, 08:00 am",49388.1,0,669,0
"Jul 31, 09:00 am",103491,503.022,788,0
"Jul 31, 10:00 am",99766.9,575.699,856,0
"Jul 31, 11:00 am",97228.2,618.398,896,0
"Jul 31, 12:00 pm",96356.9,645.467,920,0
"Jul 31, 01:00 pm",96328.9,640.017,908,0
"Jul 31, 02:00 pm",96240,642.829,919,0
"Jul 31, 03:00 pm",96747.9,623.494,908,0
"Jul 31, 04:00 pm",97876,573.224,858,0
"Jul 31, 05:00 pm",99248.1,510.907,805,0
"Jul 31, 06:00 pm",103263,400.776,703,0
"Jul 31, 07:00 pm",108391,0,281,0
"Jul 31, 08:00 pm",110951,0,0,0
"Jul 31, 09:00 pm",112064,0,0,0
"Jul 31, 10:00 pm",112621,0,0,0
"Jul 31, 11:00 pm",112893,0,0,0
"Aug 1, 12:00 am",113028,0,0,0
"Aug 1, 01:00 am",113431,0,0,0
"Aug 1, 02:00 am",113630,0,0,0
"Aug 1, 03:00 am",113938,0,0,0
"Aug 1, 04:00 am",55006.5,0,0,0
"Aug 1, 05:00 am",-607.2,0,0,0
"Aug 1, 06:00 am",-607.2,0,0,0
"Aug 1, 07:00 am",-2191.62,0,250,0
"Aug 1, 08:00 am",22406.3,0,595,0
"Aug 1, 09:00 am",109321,371.003,594,0
"Aug 1, 10:00 am",106827,419.241,634,0
"Aug 1, 11:00 am",104026,453.011,665,0
"Aug 1, 12:00 pm",100395,556.975,796,0
"Aug 1, 01:00 pm",98232.4,591.285,837,0
"Aug 1, 02:00 pm",101050,311.497,462,0
