altitude,azimuth,efficiency
44.00,176.00,56.38
44.00,176.80,56.38
44.00,177.60,56.38
44.00,178.40,56.38
44.00,179.20,56.37
44.00,180.00,56.37
44.00,180.80,56.37
44.00,181.60,56.36
44.00,182.40,56.36
44.00,183.20,56.35
44.00,184.00,56.35
44.00,184.80,56.34
44.00,185.60,56.33
44.00,186.40,56.33
44.00,187.20,56.33
44.00,188.00,56.33
44.00,188.80,56.32
44.00,189.60,56.32
44.00,190.40,56.32
44.00,191.20,56.31
44.00,192.00,56.30
44.00,192.80,56.30
44.00,193.60,56.29
44.00,194.40,56.28
44.00,195.20,56.27
44.00,196.00,56.26
44.00,196.80,56.26
44.00,197.60,56.25
44.00,198.40,56.24
44.00,199.20,56.23
44.00,200.00,56.23
44.00,200.80,56.23
44.00,201.60,56.22
44.00,202.40,56.22
44.00,203.20,56.21
44.00,204.00,56.20
44.00,204.80,56.19
44.00,205.60,56.17
44.00,206.40,56.16
44.00,207.20,56.15
44.00,208.00,56.14
44.00,208.80,56.12
44.00,209.60,56.10
44.00,210.40,56.08
44.00,211.20,56.06
44.00,212.00,56.03
44.00,212.80,56.01
44.00,213.60,55.98
44.00,214.40,55.95
44.00,215.20,55.92
44.00,216.00,55.90
44.00,216.80,55.88
44.00,217.60,55.86
44.00,218.40,55.85
44.00,219.20,55.85
44.00,220.00,55.85
44.00,220.80,55.85
44.00,221.60,55.85
44.00,222.40,55.85
44.00,223.20,55.84
44.00,224.00,55.84
44.00,224.80,55.82
44.00,225.60,55.80
44.00,226.40,55.78
44.00,227.20,55.76
44.00,228.00,55.74
44.00,228.80,55.72
44.00,229.60,55.70
44.00,230.40,55.69
44.00,231.20,55.68
44.00,232.00,55.66
44.00,232.80,55.65
44.00,233.60,55.63
44.00,234.40,55.61
44.00,235.20,55.59
44.00,236.00,55.56
44.00,236.80,55.54
44.00,237.60,55.51
44.00,238.40,55.48
44.00,239.20,55.45
44.00,240.00,55.42
44.00,240.80,55.39
44.00,241.60,55.36
44.00,242.40,55.33
44.00,243.20,55.31
44.00,244.00,55.28
44.00,244.80,55.25
44.00,245.60,55.22
44.00,246.40,55.19
44.00,247.20,55.17
44.00,248.00,55.15
44.00,248.80,55.14
44.00,249.60,55.12
44.00,250.40,55.11
44.00,251.20,55.10
44.00,252.00,55.09
44.00,252.80,55.08
44.00,253.60,55.06
44.00,254.40,55.05
44.00,255.20,55.04
44.00,256.00,55.03
44.00,256.80,55.02
44.00,257.60,55.00
44.00,258.40,54.98
44.00,259.20,54.95
44.00,260.00,54.92
44.00,260.80,54.89
44.00,261.60,54.87
44.00,262.40,54.83
44.00,263.20,54.78
44.00,264.00,54.72
44.00,264.80,54.70
44.00,265.60,54.67
44.00,266.40,54.64
44.00,267.20,54.61
44.00,268.00,54.58
44.00,268.80,54.57
44.00,269.60,54.56
44.00,270.40,54.54
44.00,271.20,54.51
44.00,272.00,54.47
44.00,272.80,54.42
44.00,273.60,54.37
44.00,274.40,54.32
44.00,275.20,54.27
44.00,276.00,54.22
44.00,276.80,54.17
44.00,277.60,54.12
44.00,278.40,54.07
44.00,279.20,54.02
44.00,280.00,53.97
44.00,280.80,53.92
44.00,281.60,53.87
44.00,282.40,53.82
44.00,283.20,53.77
44.00,284.00,53.72
44.00,284.80,53.69
44.00,285.60,53.66
44.00,286.40,53.62
44.00,287.20,53.59
44.00,288.00,53.56
44.00,288.80,53.49
44.00,289.60,53.43
44.00,290.40,53.36
44.00,291.20,53.29
44.00,292.00,53.23
44.00,292.80,53.16
44.00,293.60,53.09
44.00,294.40,53.03
44.00,295.20,52.96
44.00,296.00,52.89
44.00,296.80,52.83
44.00,297.60,52.76
44.00,298.40,52.69
44.00,299.20,52.63
44.00,300.00,52.56
45.00,60.00,53.05
45.00,60.80,53.09
45.00,61.60,53.14
45.00,62.40,53.18
45.00,63.20,53.23
45.00,64.00,53.27
45.00,64.80,53.32
45.00,65.60,53.37
45.00,66.40,53.41
45.00,67.20,53.46
45.00,68.00,53.50
45.00,68.80,53.55
45.00,69.60,53.59
45.00,70.40,53.64
45.00,71.20,53.68
45.00,72.00,53.73
45.00,72.80,53.78
45.00,73.60,53.82
45.00,74.40,53.87
45.00,75.20,53.91
45.00,76.00,53.96
45.00,76.80,54.00
45.00,77.60,54.05
45.00,78.40,54.09
45.00,79.20,54.14
45.00,80.00,54.19
45.00,80.80,54.23
45.00,81.60,54.28
45.00,82.40,54.32
45.00,83.20,54.37
45.00,84.00,54.41
45.00,84.80,54.46
45.00,85.60,54.50
45.00,86.40,54.55
45.00,87.20,54.60
45.00,88.00,54.64
45.00,88.80,54.69
45.00,89.60,54.73
45.00,90.40,54.78
45.00,91.20,54.82
45.00,92.00,54.87
45.00,92.80,54.91
45.00,93.60,54.96
45.00,94.40,55.00
45.00,95.20,55.03
45.00,96.00,55.06
45.00,96.80,55.10
45.00,97.60,55.15
45.00,98.40,55.18
45.00,99.20,55.21
45.00,100.00,55.24
45.00,100.80,55.27
45.00,101.60,55.30
45.00,102.40,55.33
45.00,103.20,55.35
45.00,104.00,55.37
45.00,104.80,55.40
45.00,105.60,55.42
45.00,106.40,55.46
45.00,107.20,55.49
45.00,108.00,55.52
45.00,108.80,55.54
45.00,109.60,55.56
45.00,110.40,55.58
45.00,111.20,55.59
45.00,112.00,55.60
45.00,112.80,55.61
45.00,113.60,55.61
45.00,114.40,55.62
45.00,115.20,55.62
45.00,116.00,55.61
45.00,116.80,55.63
45.00,117.60,55.64
45.00,118.40,55.65
45.00,119.20,55.67
45.00,120.00,55.68
45.00,120.80,55.71
45.00,121.60,55.73
45.00,122.40,55.75
45.00,123.20,55.77
45.00,124.00,55.78
45.00,124.80,55.81
45.00,125.60,55.83
45.00,126.40,55.85
45.00,127.20,55.87
45.00,128.00,55.90
45.00,128.80,55.92
45.00,129.60,55.95
45.00,130.40,55.97
45.00,131.20,56.00
45.00,132.00,56.02
45.00,132.80,56.04
45.00,133.60,56.07
45.00,134.40,56.09
45.00,135.20,56.11
45.00,136.00,56.13
45.00,136.80,56.15
45.00,137.60,56.16
45.00,138.40,56.18
45.00,139.20,56.19
45.00,140.00,56.21
45.00,140.80,56.22
45.00,141.60,56.23
45.00,142.40,56.24
45.00,143.20,56.25
45.00,144.00,56.26
45.00,144.80,56.26
45.00,145.60,56.27
45.00,146.40,56.26
45.00,147.20,56.26
45.00,148.00,56.25
45.00,148.80,56.25
45.00,149.60,56.24
45.00,150.40,56.25
45.00,151.20,56.25
45.00,152.00,56.26
45.00,152.80,56.28
45.00,153.60,56.30
45.00,154.40,56.32
45.00,155.20,56.34
45.00,156.00,56.36
45.00,156.80,56.38
45.00,157.60,56.40
45.00,158.40,56.41
45.00,159.20,56.43
45.00,160.00,56.44
45.00,160.80,56.45
45.00,161.60,56.45
45.00,162.40,56.46
45.00,163.20,56.47
45.00,164.00,56.47
45.00,164.80,56.48
45.00,165.60,56.48
45.00,166.40,56.48
45.00,167.20,56.49
45.00,168.00,56.49
45.00,168.80,56.49
45.00,169.60,56.49
45.00,170.40,56.49
45.00,171.20,56.49
45.00,172.00,56.49
45.00,172.80,56.49
45.00,173.60,56.49
45.00,174.40,56.49
45.00,175.20,56.49
45.00,176.00,56.49
45.00,176.80,56.49
45.00,177.60,56.49
45.00,178.40,56.49
45.00,179.20,56.49
45.00,180.00,56.49
45.00,180.80,56.48
45.00,181.60,56.48
45.00,182.40,56.48
45.00,183.20,56.47
45.00,184.00,56.47
45.00,184.80,56.46
45.00,185.60,56.46
45.00,186.40,56.45
45.00,187.20,56.45
45.00,188.00,56.45
45.00,188.80,56.44
45.00,189.60,56.44
45.00,190.40,56.43
45.00,191.20,56.42
45.00,192.00,56.42
45.00,192.80,56.41
45.00,193.60,56.40
45.00,194.40,56.39
45.00,195.20,56.38
45.00,196.00,56.37
45.00,196.80,56.36
45.00,197.60,56.36
45.00,198.40,56.35
45.00,199.20,56.34
45.00,200.00,56.34
45.00,200.80,56.34
45.00,201.60,56.34
45.00,202.40,56.33
45.00,203.20,56.32
45.00,204.00,56.31
45.00,204.80,56.30
45.00,205.60,56.28
45.00,206.40,56.27
45.00,207.20,56.26
45.00,208.00,56.24
45.00,208.80,56.23
45.00,209.60,56.21
45.00,210.40,56.20
45.00,211.20,56.18
45.00,212.00,56.16
45.00,212.80,56.14
45.00,213.60,56.12
45.00,214.40,56.10
45.00,215.20,56.07
45.00,216.00,56.05
45.00,216.80,56.03
45.00,217.60,56.01
45.00,218.40,55.99
45.00,219.20,55.99
45.00,220.00,55.98
45.00,220.80,55.98
45.00,221.60,55.97
45.00,222.40,55.96
45.00,223.20,55.96
45.00,224.00,55.95
45.00,224.80,55.93
45.00,225.60,55.91
45.00,226.40,55.89
45.00,227.20,55.88
45.00,228.00,55.86
45.00,228.80,55.85
45.00,229.60,55.84
45.00,230.40,55.82
45.00,231.20,55.81
45.00,232.00,55.80
45.00,232.80,55.79
45.00,233.60,55.77
45.00,234.40,55.76
45.00,235.20,55.73
45.00,236.00,55.71
45.00,236.80,55.69
45.00,237.60,55.66
45.00,238.40,55.63
45.00,239.20,55.61
45.00,240.00,55.58
45.00,240.80,55.55
45.00,241.60,55.53
45.00,242.40,55.50
45.00,243.20,55.47
45.00,244.00,55.45
45.00,244.80,55.42
45.00,245.60,55.39
45.00,246.40,55.37
45.00,247.20,55.34
45.00,248.00,55.32
45.00,248.80,55.30
45.00,249.60,55.28
45.00,250.40,55.26
45.00,251.20,55.25
45.00,252.00,55.23
45.00,252.80,55.21
45.00,253.60,55.20
45.00,254.40,55.19
45.00,255.20,55.18
45.00,256.00,55.17
45.00,256.80,55.16
45.00,257.60,55.15
45.00,258.40,55.14
45.00,259.20,55.11
45.00,260.00,55.09
45.00,260.80,55.07
45.00,261.60,55.05
45.00,262.40,55.02
45.00,263.20,54.97
45.00,264.00,54.92
45.00,264.80,54.89
45.00,265.60,54.87
45.00,266.40,54.84
45.00,267.20,54.81
45.00,268.00,54.78
45.00,268.80,54.78
45.00,269.60,54.77
45.00,270.40,54.75
45.00,271.20,54.71
45.00,272.00,54.68
45.00,272.80,54.63
45.00,273.60,54.57
45.00,274.40,54.52
45.00,275.20,54.47
45.00,276.00,54.41
45.00,276.80,54.36
45.00,277.60,54.31
45.00,278.40,54.25
45.00,279.20,54.20
45.00,280.00,54.15
45.00,280.80,54.09
45.00,281.60,54.04
45.00,282.40,53.99
45.00,283.20,53.93
45.00,284.00,53.88
45.00,284.80,53.84
45.00,285.60,53.81
45.00,286.40,53.77
45.00,287.20,53.74
45.00,288.00,53.70
45.00,288.80,53.63
45.00,289.60,53.56
45.00,290.40,53.49
45.00,291.20,53.42
45.00,292.00,53.34
45.00,292.80,53.27
45.00,293.60,53.20
45.00,294.40,53.13
45.00,295.20,53.06
45.00,296.00,52.99
45.00,296.80,52.92
45.00,297.60,52.85
45.00,298.40,52.77
45.00,299.20,52.70
45.00,300.00,52.63
46.00,60.00,53.11
46.00,60.80,53.16
46.00,61.60,53.21
46.00,62.40,53.26
46.00,63.20,53.31
46.00,64.00,53.36
46.00,64.80,53.40
46.00,65.60,53.45
46.00,66.40,53.50
46.00,67.20,53.55
46.00,68.00,53.60
46.00,68.80,53.65
46.00,69.60,53.69
46.00,70.40,53.74
46.00,71.20,53.79
46.00,72.00,53.84
46.00,72.80,53.89
46.00,73.60,53.94
46.00,74.40,53.98
46.00,75.20,54.03
46.00,76.00,54.08
46.00,76.80,54.13
46.00,77.60,54.18
46.00,78.40,54.22
46.00,79.20,54.27
46.00,80.00,54.32
46.00,80.80,54.37
46.00,81.60,54.42
46.00,82.40,54.47
46.00,83.20,54.51
46.00,84.00,54.56
46.00,84.80,54.61
46.00,85.60,54.66
46.00,86.40,54.71
46.00,87.20,54.76
46.00,88.00,54.80
46.00,88.80,54.85
46.00,89.60,54.90
46.00,90.40,54.95
46.00,91.20,55.00
46.00,92.00,55.04
46.00,92.80,55.09
46.00,93.60,55.14
46.00,94.40,55.18
46.00,95.20,55.21
46.00,96.00,55.24
46.00,96.80,55.29
46.00,97.60,55.33
46.00,98.40,55.37
46.00,99.20,55.40
46.00,100.00,55.43
46.00,100.80,55.46
46.00,101.60,55.49
46.00,102.40,55.51
46.00,103.20,55.53
46.00,104.00,55.55
46.00,104.80,55.57
46.00,105.60,55.60
46.00,106.40,55.62
46.00,107.20,55.65
46.00,108.00,55.68
46.00,108.80,55.69
46.00,109.60,55.71
46.00,110.40,55.72
46.00,111.20,55.72
46.00,112.00,55.72
46.00,112.80,55.73
46.00,113.60,55.74
46.00,114.40,55.74
46.00,115.20,55.75
46.00,116.00,55.75
46.00,116.80,55.76
46.00,117.60,55.78
46.00,118.40,55.79
46.00,119.20,55.81
46.00,120.00,55.82
46.00,120.80,55.85
46.00,121.60,55.87
46.00,122.40,55.89
46.00,123.20,55.92
46.00,124.00,55.94
46.00,124.80,55.96
46.00,125.60,55.98
46.00,126.40,56.01
46.00,127.20,56.03
46.00,128.00,56.05
46.00,128.80,56.07
46.00,129.60,56.10
46.00,130.40,56.12
46.00,131.20,56.14
46.00,132.00,56.17
46.00,132.80,56.18
46.00,133.60,56.20
46.00,134.40,56.22
46.00,135.20,56.24
46.00,136.00,56.25
46.00,136.80,56.27
46.00,137.60,56.28
46.00,138.40,56.30
46.00,139.20,56.32
46.00,140.00,56.33
46.00,140.80,56.35
46.00,141.60,56.36
46.00,142.40,56.37
46.00,143.20,56.38
46.00,144.00,56.39
46.00,144.80,56.39
46.00,145.60,56.39
46.00,146.40,56.38
46.00,147.20,56.38
46.00,148.00,56.37
46.00,148.80,56.36
46.00,149.60,56.36
46.00,150.40,56.36
46.00,151.20,56.37
46.00,152.00,56.38
46.00,152.80,56.40
46.00,153.60,56.42
46.00,154.40,56.44
46.00,155.20,56.46
46.00,156.00,56.48
46.00,156.80,56.50
46.00,157.60,56.52
46.00,158.40,56.53
46.00,159.20,56.54
46.00,160.00,56.56
46.00,160.80,56.56
46.00,161.60,56.57
46.00,162.40,56.58
46.00,163.20,56.58
46.00,164.00,56.59
46.00,164.80,56.59
46.00,165.60,56.60
46.00,166.40,56.60
46.00,167.20,56.60
46.00,168.00,56.60
46.00,168.80,56.60
46.00,169.60,56.60
46.00,170.40,56.60
46.00,171.20,56.60
46.00,172.00,56.60
46.00,172.80,56.60
46.00,173.60,56.60
46.00,174.40,56.60
46.00,175.20,56.60
46.00,176.00,56.60
46.00,176.80,56.60
46.00,177.60,56.60
46.00,178.40,56.60
46.00,179.20,56.60
46.00,180.00,56.60
46.00,180.80,56.60
46.00,181.60,56.60
46.00,182.40,56.59
46.00,183.20,56.59
46.00,184.00,56.59
46.00,184.80,56.58
46.00,185.60,56.58
46.00,186.40,56.58
46.00,187.20,56.57
46.00,188.00,56.57
46.00,188.80,56.56
46.00,189.60,56.56
46.00,190.40,56.55
46.00,191.20,56.54
46.00,192.00,56.53
46.00,192.80,56.52
46.00,193.60,56.51
46.00,194.40,56.50
46.00,195.20,56.49
46.00,196.00,56.48
46.00,196.80,56.47
46.00,197.60,56.46
46.00,198.40,56.46
46.00,199.20,56.45
46.00,200.00,56.45
46.00,200.80,56.45
46.00,201.60,56.45
46.00,202.40,56.45
46.00,203.20,56.44
46.00,204.00,56.43
46.00,204.80,56.41
46.00,205.60,56.39
46.00,206.40,56.38
46.00,207.20,56.36
46.00,208.00,56.34
46.00,208.80,56.34
46.00,209.60,56.33
46.00,210.40,56.31
46.00,211.20,56.30
46.00,212.00,56.29
46.00,212.80,56.28
46.00,213.60,56.26
46.00,214.40,56.24
46.00,215.20,56.22
46.00,216.00,56.19
46.00,216.80,56.17
46.00,217.60,56.15
46.00,218.40,56.13
46.00,219.20,56.12
46.00,220.00,56.11
46.00,220.80,56.10
46.00,221.60,56.09
46.00,222.40,56.08
46.00,223.20,56.07
46.00,224.00,56.06
46.00,224.80,56.04
46.00,225.60,56.03
46.00,226.40,56.01
46.00,227.20,56.00
46.00,228.00,55.98
46.00,228.80,55.97
46.00,229.60,55.97
46.00,230.40,55.96
46.00,231.20,55.95
46.00,232.00,55.94
46.00,232.80,55.93
46.00,233.60,55.91
46.00,234.40,55.90
46.00,235.20,55.88
46.00,236.00,55.86
46.00,236.80,55.84
46.00,237.60,55.81
46.00,238.40,55.79
46.00,239.20,55.76
46.00,240.00,55.74
46.00,240.80,55.71
46.00,241.60,55.69
46.00,242.40,55.66
46.00,243.20,55.64
46.00,244.00,55.61
46.00,244.80,55.59
46.00,245.60,55.56
46.00,246.40,55.54
46.00,247.20,55.52
46.00,248.00,55.49
46.00,248.80,55.47
46.00,249.60,55.44
46.00,250.40,55.42
46.00,251.20,55.39
46.00,252.00,55.37
46.00,252.80,55.35
46.00,253.60,55.34
46.00,254.40,55.32
46.00,255.20,55.32
46.00,256.00,55.31
46.00,256.80,55.31
46.00,257.60,55.30
46.00,258.40,55.29
46.00,259.20,55.28
46.00,260.00,55.26
46.00,260.80,55.25
46.00,261.60,55.24
46.00,262.40,55.21
46.00,263.20,55.16
46.00,264.00,55.11
46.00,264.80,55.09
46.00,265.60,55.07
46.00,266.40,55.04
46.00,267.20,55.01
46.00,268.00,54.99
46.00,268.80,54.98
46.00,269.60,54.98
46.00,270.40,54.96
46.00,271.20,54.92
46.00,272.00,54.89
46.00,272.80,54.83
46.00,273.60,54.77
46.00,274.40,54.72
46.00,275.20,54.66
46.00,276.00,54.60
46.00,276.80,54.54
46.00,277.60,54.49
46.00,278.40,54.43
46.00,279.20,54.37
46.00,280.00,54.32
46.00,280.80,54.26
46.00,281.60,54.20
46.00,282.40,54.15
46.00,283.20,54.09
46.00,284.00,54.03
46.00,284.80,53.99
46.00,285.60,53.96
46.00,286.40,53.92
46.00,287.20,53.88
46.00,288.00,53.84
46.00,288.80,53.77
46.00,289.60,53.69
46.00,290.40,53.61
46.00,291.20,53.54
46.00,292.00,53.46
46.00,292.80,53.39
46.00,293.60,53.31
46.00,294.40,53.23
46.00,295.20,53.16
46.00,296.00,53.08
46.00,296.80,53.01
46.00,297.60,52.93
46.00,298.40,52.85
46.00,299.20,52.78
46.00,300.00,52.70
47.00,60.00,53.18
47.00,60.80,53.23
47.00,61.60,53.28
47.00,62.40,53.34
47.00,63.20,53.39
47.00,64.00,53.44
47.00,64.80,53.49
47.00,65.60,53.54
47.00,66.40,53.59
47.00,67.20,53.64
47.00,68.00,53.69
47.00,68.80,53.74
47.00,69.60,53.79
47.00,70.40,53.84
47.00,71.20,53.90
47.00,72.00,53.95
47.00,72.80,54.00
47.00,73.60,54.05
47.00,74.40,54.10
47.00,75.20,54.15
47.00,76.00,54.20
47.00,76.80,54.25
47.00,77.60,54.30
47.00,78.40,54.35
47.00,79.20,54.41
47.00,80.00,54.46
47.00,80.80,54.51
47.00,81.60,54.56
47.00,82.40,54.61
47.00,83.20,54.66
47.00,84.00,54.71
47.00,84.80,54.76
47.00,85.60,54.81
47.00,86.40,54.86
47.00,87.20,54.91
47.00,88.00,54.97
47.00,88.80,55.02
47.00,89.60,55.07
47.00,90.40,55.12
47.00,91.20,55.17
47.00,92.00,55.22
47.00,92.80,55.27
47.00,93.60,55.32
47.00,94.40,55.36
47.00,95.20,55.39
47.00,96.00,55.43
47.00,96.80,55.46
47.00,97.60,55.50
47.00,98.40,55.53
47.00,99.20,55.56
47.00,100.00,55.59
47.00,100.80,55.62
47.00,101.60,55.65
47.00,102.40,55.67
47.00,103.20,55.69
47.00,104.00,55.70
47.00,104.80,55.72
47.00,105.60,55.74
47.00,106.40,55.76
47.00,107.20,55.78
47.00,108.00,55.81
47.00,108.80,55.82
47.00,109.60,55.83
47.00,110.40,55.83
47.00,111.20,55.83
47.00,112.00,55.84
47.00,112.80,55.84
47.00,113.60,55.85
47.00,114.40,55.86
47.00,115.20,55.87
47.00,116.00,55.88
47.00,116.80,55.89
47.00,117.60,55.91
47.00,118.40,55.93
47.00,119.20,55.95
47.00,120.00,55.96
47.00,120.80,55.99
47.00,121.60,56.01
47.00,122.40,56.03
47.00,123.20,56.05
47.00,124.00,56.07
47.00,124.80,56.10
47.00,125.60,56.12
47.00,126.40,56.14
47.00,127.20,56.16
47.00,128.00,56.18
47.00,128.80,56.21
47.00,129.60,56.23
47.00,130.40,56.25
47.00,131.20,56.27
47.00,132.00,56.29
47.00,132.80,56.31
47.00,133.60,56.32
47.00,134.40,56.33
47.00,135.20,56.35
47.00,136.00,56.36
47.00,136.80,56.38
47.00,137.60,56.39
47.00,138.40,56.41
47.00,139.20,56.42
47.00,140.00,56.44
47.00,140.80,56.45
47.00,141.60,56.46
47.00,142.40,56.47
47.00,143.20,56.47
47.00,144.00,56.48
47.00,144.80,56.48
47.00,145.60,56.48
47.00,146.40,56.48
47.00,147.20,56.48
47.00,148.00,56.48
47.00,148.80,56.48
47.00,149.60,56.48
47.00,150.40,56.48
47.00,151.20,56.50
47.00,152.00,56.51
47.00,152.80,56.53
47.00,153.60,56.55
47.00,154.40,56.56
47.00,155.20,56.58
47.00,156.00,56.60
47.00,156.80,56.61
47.00,157.60,56.62
47.00,158.40,56.64
47.00,159.20,56.65
47.00,160.00,56.66
47.00,160.80,56.66
47.00,161.60,56.67
47.00,162.40,56.68
47.00,163.20,56.68
47.00,164.00,56.69
47.00,164.80,56.69
47.00,165.60,56.70
47.00,166.40,56.70
47.00,167.20,56.70
47.00,168.00,56.70
47.00,168.80,56.70
47.00,169.60,56.70
47.00,170.40,56.70
47.00,171.20,56.70
47.00,172.00,56.70
47.00,172.80,56.70
47.00,173.60,56.70
47.00,174.40,56.70
47.00,175.20,56.70
47.00,176.00,56.70
47.00,176.80,56.70
47.00,177.60,56.70
47.00,178.40,56.70
47.00,179.20,56.70
47.00,180.00,56.70
47.00,180.80,56.70
47.00,181.60,56.70
47.00,182.40,56.70
47.00,183.20,56.70
47.00,184.00,56.69
47.00,184.80,56.69
47.00,185.60,56.69
47.00,186.40,56.68
47.00,187.20,56.68
47.00,188.00,56.68
47.00,188.80,56.67
47.00,189.60,56.66
47.00,190.40,56.66
47.00,191.20,56.65
47.00,192.00,56.64
47.00,192.80,56.63
47.00,193.60,56.63
47.00,194.40,56.62
47.00,195.20,56.61
47.00,196.00,56.60
47.00,196.80,56.59
47.00,197.60,56.58
47.00,198.40,56.58
47.00,199.20,56.57
47.00,200.00,56.56
47.00,200.80,56.56
47.00,201.60,56.56
47.00,202.40,56.55
47.00,203.20,56.54
47.00,204.00,56.53
47.00,204.80,56.52
47.00,205.60,56.50
47.00,206.40,56.48
47.00,207.20,56.47
47.00,208.00,56.45
47.00,208.80,56.44
47.00,209.60,56.43
47.00,210.40,56.42
47.00,211.20,56.41
47.00,212.00,56.40
47.00,212.80,56.39
47.00,213.60,56.38
47.00,214.40,56.36
47.00,215.20,56.34
47.00,216.00,56.32
47.00,216.80,56.30
47.00,217.60,56.28
47.00,218.40,56.26
47.00,219.20,56.25
47.00,220.00,56.23
47.00,220.80,56.22
47.00,221.60,56.20
47.00,222.40,56.19
47.00,223.20,56.17
47.00,224.00,56.16
47.00,224.80,56.15
47.00,225.60,56.13
47.00,226.40,56.12
47.00,227.20,56.11
47.00,228.00,56.09
47.00,228.80,56.09
47.00,229.60,56.08
47.00,230.40,56.08
47.00,231.20,56.07
47.00,232.00,56.06
47.00,232.80,56.05
47.00,233.60,56.04
47.00,234.40,56.02
47.00,235.20,56.01
47.00,236.00,55.99
47.00,236.80,55.96
47.00,237.60,55.94
47.00,238.40,55.92
47.00,239.20,55.89
47.00,240.00,55.87
47.00,240.80,55.85
47.00,241.60,55.82
47.00,242.40,55.80
47.00,243.20,55.77
47.00,244.00,55.75
47.00,244.80,55.73
47.00,245.60,55.70
47.00,246.40,55.68
47.00,247.20,55.65
47.00,248.00,55.63
47.00,248.80,55.61
47.00,249.60,55.58
47.00,250.40,55.56
47.00,251.20,55.53
47.00,252.00,55.51
47.00,252.80,55.49
47.00,253.60,55.47
47.00,254.40,55.46
47.00,255.20,55.45
47.00,256.00,55.44
47.00,256.80,55.43
47.00,257.60,55.42
47.00,258.40,55.41
47.00,259.20,55.40
47.00,260.00,55.39
47.00,260.80,55.38
47.00,261.60,55.37
47.00,262.40,55.35
47.00,263.20,55.31
47.00,264.00,55.27
47.00,264.80,55.25
47.00,265.60,55.23
47.00,266.40,55.21
47.00,267.20,55.19
47.00,268.00,55.18
47.00,268.80,55.17
47.00,269.60,55.17
47.00,270.40,55.15
47.00,271.20,55.12
47.00,272.00,55.09
47.00,272.80,55.04
47.00,273.60,54.99
47.00,274.40,54.94
47.00,275.20,54.89
47.00,276.00,54.84
47.00,276.80,54.79
47.00,277.60,54.74
47.00,278.40,54.69
47.00,279.20,54.64
47.00,280.00,54.59
47.00,280.80,54.55
47.00,281.60,54.50
47.00,282.40,54.45
47.00,283.20,54.40
47.00,284.00,54.35
47.00,284.80,54.31
47.00,285.60,54.28
47.00,286.40,54.25
47.00,287.20,54.21
47.00,288.00,54.18
47.00,288.80,54.11
47.00,289.60,54.05
47.00,290.40,53.98
47.00,291.20,53.91
47.00,292.00,53.85
47.00,292.80,53.78
47.00,293.60,53.71
47.00,294.40,53.65
47.00,295.20,53.58
47.00,296.00,53.51
47.00,296.80,53.45
47.00,297.60,53.38
47.00,298.40,53.32
47.00,299.20,53.25
47.00,300.00,53.18
48.00,60.00,53.25
48.00,60.80,53.30
48.00,61.60,53.36
48.00,62.40,53.41
48.00,63.20,53.46
48.00,64.00,53.52
48.00,64.80,53.57
48.00,65.60,53.63
48.00,66.40,53.68
48.00,67.20,53.73
48.00,68.00,53.79
48.00,68.80,53.84
48.00,69.60,53.89
48.00,70.40,53.95
48.00,71.20,54.00
48.00,72.00,54.05
48.00,72.80,54.11
48.00,73.60,54.16
48.00,74.40,54.22
48.00,75.20,54.27
48.00,76.00,54.32
48.00,76.80,54.38
48.00,77.60,54.43
48.00,78.40,54.48
48.00,79.20,54.54
48.00,80.00,54.59
48.00,80.80,54.65
48.00,81.60,54.70
48.00,82.40,54.75
48.00,83.20,54.81
48.00,84.00,54.86
48.00,84.80,54.91
48.00,85.60,54.97
48.00,86.40,55.02
48.00,87.20,55.07
48.00,88.00,55.13
48.00,88.80,55.18
48.00,89.60,55.24
48.00,90.40,55.29
48.00,91.20,55.34
48.00,92.00,55.40
48.00,92.80,55.45
48.00,93.60,55.50
48.00,94.40,55.55
48.00,95.20,55.58
48.00,96.00,55.61
48.00,96.80,55.64
48.00,97.60,55.67
48.00,98.40,55.70
48.00,99.20,55.73
48.00,100.00,55.75
48.00,100.80,55.78
48.00,101.60,55.80
48.00,102.40,55.83
48.00,103.20,55.84
48.00,104.00,55.86
48.00,104.80,55.87
48.00,105.60,55.88
48.00,106.40,55.90
48.00,107.20,55.91
48.00,108.00,55.93
48.00,108.80,55.94
48.00,109.60,55.94
48.00,110.40,55.95
48.00,111.20,55.95
48.00,112.00,55.95
48.00,112.80,55.95
48.00,113.60,55.96
48.00,114.40,55.97
48.00,115.20,55.99
48.00,116.00,56.00
48.00,116.80,56.02
48.00,117.60,56.04
48.00,118.40,56.06
48.00,119.20,56.08
48.00,120.00,56.11
48.00,120.80,56.13
48.00,121.60,56.15
48.00,122.40,56.17
48.00,123.20,56.19
48.00,124.00,56.21
48.00,124.80,56.23
48.00,125.60,56.25
48.00,126.40,56.27
48.00,127.20,56.30
48.00,128.00,56.32
48.00,128.80,56.34
48.00,129.60,56.36
48.00,130.40,56.38
48.00,131.20,56.40
48.00,132.00,56.41
48.00,132.80,56.43
48.00,133.60,56.44
48.00,134.40,56.45
48.00,135.20,56.46
48.00,136.00,56.47
48.00,136.80,56.49
48.00,137.60,56.50
48.00,138.40,56.52
48.00,139.20,56.53
48.00,140.00,56.54
48.00,140.80,56.55
48.00,141.60,56.56
48.00,142.40,56.56
48.00,143.20,56.57
48.00,144.00,56.58
